b7e0ac9b-f164-434b-a25c-f1b84bd6306a,Ruth,Martinez,ruth.martinez@sakilacustomer.org,503 34 AVE,33
18ef416a-a619-4485-9059-f6f8965439cf,Sharon,Robinson,sharon.robinson@sakilacustomer.org,503 34 AVE,26
2e25c7c3-430b-4c78-9887-19bd9d00d23c,Michelle,Clark,michelle.clark@sakilacustomer.org,503 34 AVE,54
01a5e20d-6c6c-4f92-b05f-379c949c68e4,Laura,Rodriguez,laura.rodriguez@sakilacustomer.org,503 34 AVE,53
355539fc-8303-43c3-839a-9274a51905d2,Sarah,Lewis,sarah.lewis@sakilacustomer.org,503 34 AVE,19
ff326333-5b87-430d-8406-060f6ac87912,Kimberly,Lee,kimberly.lee@sakilacustomer.org,503 34 AVE,39
4bbd76f0-b759-4f68-8159-a337004d1be7,Deborah,Walker,deborah.walker@sakilacustomer.org,503 34 AVE,45
1a5a30b3-d9be-4067-9639-e415f38a8d4c,Jessica,Hall,jessica.hall@sakilacustomer.org,503 34 AVE,52
4d60cb8e-b1ab-4a60-ac27-5906f150f183,Shirley,Allen,shirley.allen@sakilacustomer.org,503 34 AVE,33
f36f57f8-d403-4480-92d8-88ddbb0367dc,Cynthia,Young,cynthia.young@sakilacustomer.org,503 34 AVE,19
5c773e92-40e2-4fa7-a3a4-fbdaa875588a,Angela,Hernandez,angela.hernandez@sakilacustomer.org,503 34 AVE,29
9a60e80a-cd3c-47ee-a9dc-39809c2d0728,Melissa,King,melissa.king@sakilacustomer.org,503 34 AVE,26
2042fce3-7168-464c-8991-60de74daffa9,Brenda,Wright,brenda.wright@sakilacustomer.org,503 34 AVE,20
47539ff9-f18f-436d-bb2e-ec5c5565f793,Amy,Lopez,amy.lopez@sakilacustomer.org,503 34 AVE,41
d5070062-bb0c-4315-8d13-d010e6fe0e3e,Anna,Hill,anna.hill@sakilacustomer.org,503 34 AVE,49
195ff710-74ff-4525-803f-7bf36c0c53c6,Rebecca,Scott,rebecca.scott@sakilacustomer.org,503 34 AVE,39
622682f0-fc0e-4e9e-9684-8b6127d7e425,Virginia,Green,virginia.green@sakilacustomer.org,503 34 AVE,28
a21ececd-93b0-4f68-bc15-19175c2c09cb,Kathleen,Adams,kathleen.adams@sakilacustomer.org,503 34 AVE,16
dfc034b1-db69-44f0-973f-ea37ca550568,Pamela,Baker,pamela.baker@sakilacustomer.org,503 34 AVE,30
c10dae60-be39-48ac-b5e9-459a8169a39c,Martha,Gonzalez,martha.gonzalez@sakilacustomer.org,503 34 AVE,42
734603bb-c392-4088-9c30-e63ad0c8a1df,Debra,Nelson,debra.nelson@sakilacustomer.org,503 34 AVE,56
c08637c5-e0a3-4005-b989-479ea5b7749f,Amanda,Carter,amanda.carter@sakilacustomer.org,503 34 AVE,47
11edce2f-a05f-4432-96e4-040c2cd69e1f,Stephanie,Mitchell,stephanie.mitchell@sakilacustomer.org,503 34 AVE,51
b2d06e49-46f5-4e1a-a7be-e6bf7a66b27a,Carolyn,Perez,carolyn.perez@sakilacustomer.org,503 34 AVE,51
f5d502f1-45ea-4cbc-bf3f-ebc841add069,Christine,Roberts,christine.roberts@sakilacustomer.org,503 34 AVE,24
1248706a-50ed-460f-a165-62a9b3454599,Marie,Turner,marie.turner@sakilacustomer.org,503 34 AVE,22
a6a5d55d-c7ca-4fca-8939-680051743dd5,Janet,Phillips,janet.phillips@sakilacustomer.org,503 34 AVE,42
21ff6821-6551-4c68-a6fe-847da095de09,Catherine,Campbell,catherine.campbell@sakilacustomer.org,503 34 AVE,56
42898753-78ea-460c-8636-43cb0322db9e,Frances,Parker,frances.parker@sakilacustomer.org,503 34 AVE,58
6435ac4e-f24a-4fb4-9fc1-523a1ae5cf6b,Ann,Evans,ann.evans@sakilacustomer.org,503 34 AVE,30
fa23629f-1a17-4119-b0f5-5ceb6382258c,Joyce,Edwards,joyce.edwards@sakilacustomer.org,503 34 AVE,42
433cd8ee-627b-4e11-8241-2ce3de24ecb0,Diane,Collins,diane.collins@sakilacustomer.org,503 34 AVE,61
7d4235ff-c770-4384-82bc-940b9431b5ef,Alice,Stewart,alice.stewart@sakilacustomer.org,503 34 AVE,15
803e6bd1-75b9-4c79-8dc6-8de3151f41e9,Julie,Sanchez,julie.sanchez@sakilacustomer.org,503 34 AVE,51
b69ea5f5-2e30-4995-b9ff-3ab899b3f01e,Heather,Morris,heather.morris@sakilacustomer.org,503 34 AVE,15
5a1627bf-dbaa-4f9a-b412-4f17ea014c42,Teresa,Rogers,teresa.rogers@sakilacustomer.org,503 34 AVE,18
e2262865-c07c-4c2e-bf51-29514196eb46,Doris,Reed,doris.reed@sakilacustomer.org,503 34 AVE,31
6418c06c-10e7-419d-95e4-3334637449dd,Gloria,Cook,gloria.cook@sakilacustomer.org,503 34 AVE,57
007bf467-92c4-4244-be30-306d7f2d6d0e,Evelyn,Morgan,evelyn.morgan@sakilacustomer.org,503 34 AVE,31
e343ef1a-407b-447d-b54d-9523ef151568,Jean,Bell,jean.bell@sakilacustomer.org,503 34 AVE,37
5732b018-1f83-43e3-bdd3-4d86f28e5719,Cheryl,Murphy,cheryl.murphy@sakilacustomer.org,503 34 AVE,20
10c06c34-afd5-4d8d-a15e-cbd5aac030e1,Mildred,Bailey,mildred.bailey@sakilacustomer.org,503 34 AVE,33
1f5b3b1a-12c2-4968-996c-c3c7faae67f1,Katherine,Rivera,katherine.rivera@sakilacustomer.org,503 34 AVE,40
4a220ea4-2e30-4fba-811f-f7861c7dc3d2,Joan,Cooper,joan.cooper@sakilacustomer.org,503 34 AVE,48
b3f58cce-00fe-40d4-938c-0eac6155f92b,Ashley,Richardson,ashley.richardson@sakilacustomer.org,503 34 AVE,40
849bd963-57e7-452c-9c85-8f9ccd10f7dc,Judith,Cox,judith.cox@sakilacustomer.org,503 34 AVE,36
ee8aaf6b-dedd-4e9f-bdea-48d4a9313091,Rose,Howard,rose.howard@sakilacustomer.org,503 34 AVE,24
ba223f9a-1b99-4c1a-99ce-1c1791b528fd,Janice,Ward,janice.ward@sakilacustomer.org,503 34 AVE,27
aab5c603-22d8-4054-b8da-0bb885763ec6,Kelly,Torres,kelly.torres@sakilacustomer.org,503 34 AVE,42
81ef05b7-8f8e-4481-b654-3ec0f4daf4b1,Nicole,Peterson,nicole.peterson@sakilacustomer.org,503 34 AVE,31
5e6140e9-ce2e-488a-b67a-d1eee18a7927,Judy,Gray,judy.gray@sakilacustomer.org,503 34 AVE,18
dd305d15-e7a1-4338-8984-9b0fd7c125a3,Christina,Ramirez,christina.ramirez@sakilacustomer.org,503 34 AVE,49
bf15f428-4a5c-455c-be29-8e6fde16a43b,Kathy,James,kathy.james@sakilacustomer.org,503 34 AVE,23
734ddedb-e38f-4fbb-83f0-4db541cd4822,Theresa,Watson,theresa.watson@sakilacustomer.org,503 34 AVE,34
a349aceb-b96e-4ff7-92d4-a67f0018ebd4,Beverly,Brooks,beverly.brooks@sakilacustomer.org,503 34 AVE,21
0f594044-a0fe-44ab-a7dc-5d535c01bc63,Denise,Kelly,denise.kelly@sakilacustomer.org,503 34 AVE,35
69a9e367-5b0b-4abf-aa21-fc21b85475b4,Tammy,Sanders,tammy.sanders@sakilacustomer.org,503 34 AVE,30
424b1120-0255-47c9-9c7b-241795460d8f,Irene,Price,irene.price@sakilacustomer.org,503 34 AVE,43
365127b7-3909-4064-9096-04bd857082ec,Jane,Bennett,jane.bennett@sakilacustomer.org,503 34 AVE,62
2de3ff86-589c-4e81-8e9f-df5a51225c46,Lori,Wood,lori.wood@sakilacustomer.org,503 34 AVE,39
ea482965-3f05-4361-8803-ff6a9de76d9d,Rachel,Barnes,rachel.barnes@sakilacustomer.org,503 34 AVE,24
df719b2c-17d7-4ed1-bcff-9c0219b5a666,Marilyn,Ross,marilyn.ross@sakilacustomer.org,503 34 AVE,46
0b9b1e86-8968-485c-a4a7-9a991b32354e,Andrea,Henderson,andrea.henderson@sakilacustomer.org,503 34 AVE,57
6b7c72a1-2e96-4159-840e-b2cef4749356,Kathryn,Coleman,kathryn.coleman@sakilacustomer.org,503 34 AVE,33
19894497-e061-4571-9889-369024db98e0,Louise,Jenkins,louise.jenkins@sakilacustomer.org,503 34 AVE,55
4f9276d0-904c-4775-9625-246dd74dcf89,Sara,Perry,sara.perry@sakilacustomer.org,503 34 AVE,21
215a014d-f31f-4927-896d-87b11f5907e7,Anne,Powell,anne.powell@sakilacustomer.org,503 34 AVE,56
c6eb16c5-6fb9-4fcb-9f9c-627df18dcb04,Jacqueline,Long,jacqueline.long@sakilacustomer.org,503 34 AVE,27
090261e4-eae1-41f3-abe3-a80675c03ae1,Wanda,Patterson,wanda.patterson@sakilacustomer.org,503 34 AVE,52
c8f86dfc-4029-4d94-8fa8-c0d20934429c,Bonnie,Hughes,bonnie.hughes@sakilacustomer.org,503 34 AVE,39
1434b299-027a-4022-af6a-4a701958a800,Julia,Flores,julia.flores@sakilacustomer.org,503 34 AVE,47
85989a36-fdf9-44af-9098-9bb50b56f2fb,Ruby,Washington,ruby.washington@sakilacustomer.org,503 34 AVE,37
c7079a31-f997-4020-aae0-203f7c7fe8b1,Lois,Butler,lois.butler@sakilacustomer.org,503 34 AVE,38
78a4fcfb-100d-4ba2-bbbf-6e84297012a4,Tina,Simmons,tina.simmons@sakilacustomer.org,503 34 AVE,17
97e45ec6-04da-4845-b2a2-951f1feb7bdb,Phyllis,Foster,phyllis.foster@sakilacustomer.org,503 34 AVE,28
daee14ad-cf01-4497-8e9b-9bc49f2703e1,Norma,Gonzales,norma.gonzales@sakilacustomer.org,503 34 AVE,56
88b8d66d-5333-465a-8a1a-63dccbe81130,Paula,Bryant,paula.bryant@sakilacustomer.org,503 34 AVE,55
804589d3-59b8-49a8-a0d8-b64bea1a500c,Diana,Alexander,diana.alexander@sakilacustomer.org,503 34 AVE,43
43e98b72-4350-405f-88b8-e0557dd01aac,Annie,Russell,annie.russell@sakilacustomer.org,503 34 AVE,36
2f58e63e-eb69-4e9b-a210-5fb31aa9e809,Lillian,Griffin,lillian.griffin@sakilacustomer.org,503 34 AVE,50
a635f44f-92e4-4fd3-bad5-ec2ede9ac947,Emily,Diaz,emily.diaz@sakilacustomer.org,503 34 AVE,43
af72d1f5-bbb8-46aa-af31-7bc997795034,Robin,Hayes,robin.hayes@sakilacustomer.org,503 34 AVE,55
21f8933d-9c4b-4b7b-888a-cdcf57064400,Peggy,Myers,peggy.myers@sakilacustomer.org,503 34 AVE,40
1567fa1d-912e-454c-bc7d-7c85021fc5af,Crystal,Ford,crystal.ford@sakilacustomer.org,503 34 AVE,38
3d152b6a-4825-464f-ba2b-5557d84a9e27,Gladys,Hamilton,gladys.hamilton@sakilacustomer.org,503 34 AVE,16
c0883cf9-bcf8-494d-b443-d27911d5b027,Rita,Graham,rita.graham@sakilacustomer.org,503 34 AVE,21
5fea836c-5982-403b-98f7-844d406176f8,Dawn,Sullivan,dawn.sullivan@sakilacustomer.org,503 34 AVE,48
b31181fe-a059-4c2f-b833-434d5533f89e,Connie,Wallace,connie.wallace@sakilacustomer.org,503 34 AVE,21
acd89846-e266-4401-8032-0e96976a5143,Florence,Woods,florence.woods@sakilacustomer.org,503 34 AVE,21
53cacf76-8859-4f7f-a1d0-fdfbf2474aaf,Tracy,Cole,tracy.cole@sakilacustomer.org,503 34 AVE,26
0cf601a9-96ab-42db-9e5b-ca489a2636f3,Edna,West,edna.west@sakilacustomer.org,503 34 AVE,49
dd87ed2f-37b2-4185-81c1-e1d894d62f09,Tiffany,Jordan,tiffany.jordan@sakilacustomer.org,503 34 AVE,64
707ab2c6-773d-482a-97a7-9f41f1008635,Carmen,Owens,carmen.owens@sakilacustomer.org,503 34 AVE,27
f5d9be01-6d17-47f2-afd4-f27d7e557a81,Rosa,Reynolds,rosa.reynolds@sakilacustomer.org,503 34 AVE,32
784c7c86-6cb5-4f2a-9512-7387f4fa75d0,Cindy,Fisher,cindy.fisher@sakilacustomer.org,503 34 AVE,40
9e0a2083-1cc6-4757-8760-ba32b0716e3e,Grace,Ellis,grace.ellis@sakilacustomer.org,503 34 AVE,27
121d4e14-e331-4461-bf43-9ab050290ad3,Wendy,Harrison,wendy.harrison@sakilacustomer.org,503 34 AVE,27
f07c14ea-0219-4c6e-8157-6a7a09f3b3cd,Victoria,Gibson,victoria.gibson@sakilacustomer.org,503 34 AVE,52
6aec3e16-ba58-497f-b3f7-5be4ce311d4c,Edith,Mcdonald,edith.mcdonald@sakilacustomer.org,503 34 AVE,18
ee11adf4-8bb4-440f-8a62-046a2d825a1a,Kim,Cruz,kim.cruz@sakilacustomer.org,503 34 AVE,47
2e9ecde8-8b2d-497e-b06b-1fa6a33f08e8,Sherry,Marshall,sherry.marshall@sakilacustomer.org,503 34 AVE,24
b6b6b53f-f43c-4660-82c9-a303a801c0f3,Sylvia,Ortiz,sylvia.ortiz@sakilacustomer.org,503 34 AVE,24
2634cdda-9b4e-4cbb-9944-938c36c11e1b,Josephine,Gomez,josephine.gomez@sakilacustomer.org,503 34 AVE,60
a151738d-d29c-4b21-8106-53f447c7738d,Thelma,Murray,thelma.murray@sakilacustomer.org,503 34 AVE,19
a2d21ee9-94bb-4554-93e1-0bff89ef0f35,Shannon,Freeman,shannon.freeman@sakilacustomer.org,503 34 AVE,28
c552b29a-1970-4cfa-a600-54416586c5d3,Sheila,Wells,sheila.wells@sakilacustomer.org,503 34 AVE,41
0d94402b-2122-4d63-b751-e5ad3f307a36,Ethel,Webb,ethel.webb@sakilacustomer.org,503 34 AVE,60
67181ffa-3aa0-4931-a547-a0fa2aa336a4,Ellen,Simpson,ellen.simpson@sakilacustomer.org,503 34 AVE,40
55b1b475-0ac6-43f7-8aee-7de0f33ac725,Elaine,Stevens,elaine.stevens@sakilacustomer.org,503 34 AVE,51
48f96dec-27c9-41ba-9ab4-4616647ff85a,Marjorie,Tucker,marjorie.tucker@sakilacustomer.org,503 34 AVE,24
381d60ea-153f-4373-a711-12d5c4b42346,Carrie,Porter,carrie.porter@sakilacustomer.org,503 34 AVE,51
cab3af33-428f-4859-84a7-6e7721776053,Charlotte,Hunter,charlotte.hunter@sakilacustomer.org,503 34 AVE,41
67803b31-a362-4fdc-9515-e0a09a4d248a,Monica,Hicks,monica.hicks@sakilacustomer.org,503 34 AVE,33
a03c8898-3f1c-41f3-a778-6a7826eccdc7,Esther,Crawford,esther.crawford@sakilacustomer.org,503 34 AVE,42
61ef3835-5f2f-4823-9cf8-2affdff5d432,Pauline,Henry,pauline.henry@sakilacustomer.org,503 34 AVE,29
93cb095b-f267-4517-974f-8988efb03eec,Emma,Boyd,emma.boyd@sakilacustomer.org,503 34 AVE,48
fe2585c9-3d7e-4dd1-82f3-cb45818303fe,Juanita,Mason,juanita.mason@sakilacustomer.org,503 34 AVE,47
83c174b2-b14d-497c-a71d-aed48e66a517,Anita,Morales,anita.morales@sakilacustomer.org,503 34 AVE,53
01235171-1878-41d4-a524-ef6ca754a305,Rhonda,Kennedy,rhonda.kennedy@sakilacustomer.org,503 34 AVE,16
7ce9f3e5-83bd-48c0-aa1d-97a12a2ec177,Hazel,Warren,hazel.warren@sakilacustomer.org,503 34 AVE,61
2e250614-c340-4786-ae64-58540e84c428,Amber,Dixon,amber.dixon@sakilacustomer.org,503 34 AVE,24
624b1a24-78cb-40fc-914b-b9c1914f3f84,Eva,Ramos,eva.ramos@sakilacustomer.org,503 34 AVE,48
081d3c80-66bb-4223-9543-2d1d87ac4b26,Debbie,Reyes,debbie.reyes@sakilacustomer.org,503 34 AVE,48
3450d08a-f071-4138-9f45-eb7f75b97818,April,Burns,april.burns@sakilacustomer.org,503 34 AVE,49
38ae7924-dfa8-4231-af4d-65808f5f54a7,Leslie,Gordon,leslie.gordon@sakilacustomer.org,503 34 AVE,42
bbfee103-7ef2-45ff-9f10-5bbd1a505dbc,Clara,Shaw,clara.shaw@sakilacustomer.org,503 34 AVE,39
c7c430d9-136f-42b8-9288-b3c0bff09785,Lucille,Holmes,lucille.holmes@sakilacustomer.org,503 34 AVE,27
1707ec75-2ff3-4695-8cc0-93e303771846,Jamie,Rice,jamie.rice@sakilacustomer.org,503 34 AVE,26
5486b0ee-8849-4a66-bfa5-e10f53364480,Joanne,Robertson,joanne.robertson@sakilacustomer.org,503 34 AVE,54
0ddaa5e0-e520-48b5-830d-e470319273e9,Eleanor,Hunt,eleanor.hunt@sakilacustomer.org,503 34 AVE,55
d5a9cdeb-30b4-40d8-a5d7-d44fd4885437,Valerie,Black,valerie.black@sakilacustomer.org,503 34 AVE,25
5932f23f-a1bb-4914-8fe8-7838fd135a54,Danielle,Daniels,danielle.daniels@sakilacustomer.org,503 34 AVE,22
7f610a69-0f29-4d0f-9564-3b03bb16a7e3,Megan,Palmer,megan.palmer@sakilacustomer.org,503 34 AVE,39
06ff43d6-2575-462e-b000-c3e01da6b1f1,Alicia,Mills,alicia.mills@sakilacustomer.org,503 34 AVE,57
d14327c3-a0c1-4952-8116-aa4c76296d24,Suzanne,Nichols,suzanne.nichols@sakilacustomer.org,503 34 AVE,49
41699f3d-64be-47c1-865b-ca5c48989255,Michele,Grant,michele.grant@sakilacustomer.org,503 34 AVE,27
218762ef-acc0-43df-9a12-313b645b3cf5,Gail,Knight,gail.knight@sakilacustomer.org,503 34 AVE,44
7c873cc3-d14f-4a37-b50b-87ede95d0e96,Bertha,Ferguson,bertha.ferguson@sakilacustomer.org,503 34 AVE,62
2073d15f-58ec-4866-ab95-45fd97eda192,Darlene,Rose,darlene.rose@sakilacustomer.org,503 34 AVE,60
16cf89c6-9b08-4a75-ac9a-e6df1a50af43,Veronica,Stone,veronica.stone@sakilacustomer.org,503 34 AVE,31
4ee109fa-be06-453b-8be6-4b9b65da69ee,Jill,Hawkins,jill.hawkins@sakilacustomer.org,503 34 AVE,57
85a4b1bc-33f2-4b7d-a25d-b682eb7f8411,Erin,Dunn,erin.dunn@sakilacustomer.org,503 34 AVE,16
b1b655fc-0cb3-4342-b12b-3e2eb2c43d7f,Geraldine,Perkins,geraldine.perkins@sakilacustomer.org,503 34 AVE,49
bc1205cd-76dc-4a82-8a45-eb45cd8cd08b,Lauren,Hudson,lauren.hudson@sakilacustomer.org,503 34 AVE,45
9804165e-a78d-4b80-aea5-42af36ee3c54,Cathy,Spencer,cathy.spencer@sakilacustomer.org,503 34 AVE,45
51f8bf66-29f0-4480-a136-1b6ec9e46e27,Joann,Gardner,joann.gardner@sakilacustomer.org,503 34 AVE,27
86738596-14b3-499a-a6b3-9db7475f79f1,Lorraine,Stephens,lorraine.stephens@sakilacustomer.org,503 34 AVE,49
103d09fd-129a-48aa-81d7-25c14e6652d2,Lynn,Payne,lynn.payne@sakilacustomer.org,503 34 AVE,62
a670f424-453a-456b-83b2-f64542134a16,Sally,Pierce,sally.pierce@sakilacustomer.org,503 34 AVE,55
6e299e10-098d-4eb7-baa0-fc6da8e0131b,Regina,Berry,regina.berry@sakilacustomer.org,503 34 AVE,21
9910f7a3-7bf8-425b-8197-d391fe5ce54f,Erica,Matthews,erica.matthews@sakilacustomer.org,503 34 AVE,24
7db6ec49-e915-4e7b-8538-97417b61995e,Beatrice,Arnold,beatrice.arnold@sakilacustomer.org,503 34 AVE,52
4ae52f11-b1b2-4d14-bd23-e6bdc843c93a,Dolores,Wagner,dolores.wagner@sakilacustomer.org,503 34 AVE,59
6864e49e-708b-45ce-bbcc-48d849bfbafa,Bernice,Willis,bernice.willis@sakilacustomer.org,503 34 AVE,16
b2282726-a9e5-4080-a011-4c79396a612a,Audrey,Ray,audrey.ray@sakilacustomer.org,503 34 AVE,63
b40b0d58-9e42-45ab-b076-aea0504d87a1,Yvonne,Watkins,yvonne.watkins@sakilacustomer.org,503 34 AVE,15
d7f8f1df-db73-43dd-a219-993751b40a30,Annette,Olson,annette.olson@sakilacustomer.org,503 34 AVE,62
46e1f17c-6fd5-4b24-a835-19984867ed52,June,Carroll,june.carroll@sakilacustomer.org,503 34 AVE,37
cf38a395-d7cd-4656-92b8-443b9276ab05,Samantha,Duncan,samantha.duncan@sakilacustomer.org,503 34 AVE,19
6bef4866-5329-451d-9d0e-a2f07546e384,Marion,Snyder,marion.snyder@sakilacustomer.org,503 34 AVE,42
d82ea6a6-2699-4d38-83a0-8e86b0a0048d,Dana,Hart,dana.hart@sakilacustomer.org,503 34 AVE,16
b1de62ea-3f95-4f46-bd9a-0f99fbda0a08,Stacy,Cunningham,stacy.cunningham@sakilacustomer.org,503 34 AVE,61
77963286-4938-4b60-878b-fc68c382baf5,Ana,Bradley,ana.bradley@sakilacustomer.org,503 34 AVE,34
2ddbd051-a5ce-437a-a73d-143f88005e56,Renee,Lane,renee.lane@sakilacustomer.org,503 34 AVE,57
1266959e-d913-4f09-a280-fbf268f93d9a,Ida,Andrews,ida.andrews@sakilacustomer.org,503 34 AVE,47
8a77a894-48ce-4837-8fba-09a08d41022e,Vivian,Ruiz,vivian.ruiz@sakilacustomer.org,503 34 AVE,23
ec7e7560-854d-47b9-ab66-5c8ac478fe99,Roberta,Harper,roberta.harper@sakilacustomer.org,503 34 AVE,62
0bc488e5-fc48-4c1c-a6da-4f5cdf3108cb,Holly,Fox,holly.fox@sakilacustomer.org,503 34 AVE,64
22228af8-e2ff-4502-a6c3-9959e73b91ea,Brittany,Riley,brittany.riley@sakilacustomer.org,503 34 AVE,60
f911f554-9247-453d-a396-cefac3b4fa29,Melanie,Armstrong,melanie.armstrong@sakilacustomer.org,503 34 AVE,55
73bd2a9c-6a53-4d7d-8ce7-133c93f8ec47,Loretta,Carpenter,loretta.carpenter@sakilacustomer.org,503 34 AVE,17
f77db1b2-8fbc-4769-96be-402efc29c250,Yolanda,Weaver,yolanda.weaver@sakilacustomer.org,503 34 AVE,27
a354d663-78c2-47b6-9296-5c8b0ecc3847,Jeanette,Greene,jeanette.greene@sakilacustomer.org,503 34 AVE,46
1842c2c8-8063-41b8-8322-5e15b2ff9955,Laurie,Lawrence,laurie.lawrence@sakilacustomer.org,503 34 AVE,18
8cbaf669-107d-4cf0-a504-2a3f1cd1a4c6,Katie,Elliott,katie.elliott@sakilacustomer.org,503 34 AVE,30
984b14b5-292f-4271-9cf7-7a82c74cb289,Kristen,Chavez,kristen.chavez@sakilacustomer.org,503 34 AVE,46
a0f04035-e6af-4b1e-a3bb-b66c9782ca73,Vanessa,Sims,vanessa.sims@sakilacustomer.org,503 34 AVE,47
a578aa3b-982a-4349-af68-5ac589abe4c2,Alma,Austin,alma.austin@sakilacustomer.org,503 34 AVE,59
ddbe441f-53eb-4960-9ccf-31d5e5025055,Sue,Peters,sue.peters@sakilacustomer.org,503 34 AVE,55
e37e5aed-695e-4058-b1ba-c02d673f2923,Elsie,Kelley,elsie.kelley@sakilacustomer.org,503 34 AVE,42
cf562281-fb3f-4ee9-b000-c73d41868b28,Beth,Franklin,beth.franklin@sakilacustomer.org,503 34 AVE,15
cd5bf321-a825-4022-bc0b-ef0f74607c32,Jeanne,Lawson,jeanne.lawson@sakilacustomer.org,503 34 AVE,50
68a80757-5ed3-4fa4-8c34-5b308f79fd42,Vicki,Fields,vicki.fields@sakilacustomer.org,503 34 AVE,45
d15c3caf-6034-44e9-b700-5ebc07eea5d0,Carla,Gutierrez,carla.gutierrez@sakilacustomer.org,503 34 AVE,64
df597196-885f-482a-bc2b-b03f78bdad5a,Tara,Ryan,tara.ryan@sakilacustomer.org,503 34 AVE,46
e7f68eb3-fd98-45ff-9ca1-bdfa6d929222,Rosemary,Schmidt,rosemary.schmidt@sakilacustomer.org,503 34 AVE,46
f69aea2d-9195-4404-9bff-e35f6983d00f,Eileen,Carr,eileen.carr@sakilacustomer.org,503 34 AVE,18
7f6765e5-b4c5-4e36-adc2-769211c8a74b,Terri,Vasquez,terri.vasquez@sakilacustomer.org,503 34 AVE,22
f7ec256a-8b8f-4ce8-b18b-83a2db87aa26,Gertrude,Castillo,gertrude.castillo@sakilacustomer.org,503 34 AVE,57
63543ad0-6267-455c-a071-d4e37189d424,Lucy,Wheeler,lucy.wheeler@sakilacustomer.org,503 34 AVE,51
bc4c3418-d1e7-46c5-ba2a-98ed009791b1,Tonya,Chapman,tonya.chapman@sakilacustomer.org,503 34 AVE,43
f8829826-adc7-4fa1-96f3-aeaff3e7ec43,Ella,Oliver,ella.oliver@sakilacustomer.org,503 34 AVE,44
7b2984f1-2d98-4220-bbc4-f68a3580a38f,Stacey,Montgomery,stacey.montgomery@sakilacustomer.org,503 34 AVE,59
3e7ccd85-2e96-49ff-b4b8-a748f3f40ef5,Wilma,Richards,wilma.richards@sakilacustomer.org,503 34 AVE,59
09573567-9614-4f8d-9a67-35f029222561,Gina,Williamson,gina.williamson@sakilacustomer.org,503 34 AVE,50
96a9c4f6-cdca-4ef1-be15-20cc2fe5daa7,Kristin,Johnston,kristin.johnston@sakilacustomer.org,503 34 AVE,55
13cf9a61-a333-4018-9990-5c322f8b6f5a,Jessie,Banks,jessie.banks@sakilacustomer.org,503 34 AVE,17
f97201a1-f37d-4d92-a401-1100a42f8933,Natalie,Meyer,natalie.meyer@sakilacustomer.org,503 34 AVE,31
db2c3ef7-ffde-4bac-96ca-85380b1a4c52,Agnes,Bishop,agnes.bishop@sakilacustomer.org,503 34 AVE,23
397a912e-7798-4e61-9d2f-dd48d516cafe,Vera,Mccoy,vera.mccoy@sakilacustomer.org,503 34 AVE,28
